-0.7	-0.1	0.5	3.52
-0.7	-0.1	0.7	3.65
-0.7	-0.1	0.9	3.46
-0.7	0.1	-0.9	3.505
-0.7	0.1	-0.7	3.545
-0.7	0.1	-0.5	3.72
-0.7	0.1	-0.3	3.385
-0.7	0.1	-0.1	3.565
-0.7	0.1	0.1	3.47
-0.7	0.1	0.3	3.565
-0.7	0.1	0.5	3.565
-0.7	0.1	0.7	3.695
-0.7	0.1	0.9	3.655
-0.7	0.3	-0.9	3.55
-0.7	0.3	-0.7	3.635
-0.7	0.3	-0.5	3.645
-0.7	0.3	-0.3	3.525
-0.7	0.3	-0.1	3.57
-0.7	0.3	0.1	3.575
-0.7	0.3	0.3	3.445
-0.7	0.3	0.5	3.645
-0.7	0.3	0.7	3.72
-0.7	0.3	0.9	3.525
-0.7	0.5	-0.9	3.56
-0.7	0.5	-0.7	3.575
-0.7	0.5	-0.5	3.535
-0.7	0.5	-0.3	3.57
-0.7	0.5	-0.1	3.555
-0.7	0.5	0.1	3.6
-0.7	0.5	0.3	3.51
-0.7	0.5	0.5	3.67
-0.7	0.5	0.7	3.63
-0.7	0.5	0.9	3.64
-0.7	0.7	-0.9	3.605
-0.7	0.7	-0.7	3.51
-0.7	0.7	-0.5	3.63
-0.7	0.7	-0.3	3.515
-0.7	0.7	-0.1	3.505
-0.7	0.7	0.1	3.595
-0.7	0.7	0.3	3.55
-0.7	0.7	0.5	3.575
-0.7	0.7	0.7	3.765
-0.7	0.7	0.9	3.52
-0.7	0.9	-0.9	3.645
-0.7	0.9	-0.7	3.72
-0.7	0.9	-0.5	3.57
-0.7	0.9	-0.3	3.585
-0.7	0.9	-0.1	3.455
-0.7	0.9	0.1	3.58
-0.7	0.9	0.3	3.685
-0.7	0.9	0.5	3.565
-0.7	0.9	0.7	3.61
-0.7	0.9	0.9	3.575
-0.5	-0.9	-0.9	3.52
-0.5	-0.9	-0.7	3.525
-0.5	-0.9	-0.5	3.58
-0.5	-0.9	-0.3	3.605
-0.5	-0.9	-0.1	3.61
-0.5	-0.9	0.1	3.575
-0.5	-0.9	0.3	3.6
-0.5	-0.9	0.5	3.64
-0.5	-0.9	0.7	3.705
-0.5	-0.9	0.9	3.67
-0.5	-0.7	-0.9	3.52
-0.5	-0.7	-0.7	3.54
-0.5	-0.7	-0.5	3.585
-0.5	-0.7	-0.3	3.7
-0.5	-0.7	-0.1	3.565
-0.5	-0.7	0.1	3.67
-0.5	-0.7	0.3	3.485
-0.5	-0.7	0.5	3.67
-0.5	-0.7	0.7	3.485
-0.5	-0.7	0.9	3.535
-0.5	-0.5	-0.9	3.595
-0.5	-0.5	-0.7	3.515
-0.5	-0.5	-0.5	3.595
-0.5	-0.5	-0.3	3.53
-0.5	-0.5	-0.1	3.585
-0.5	-0.5	0.1	3.67
-0.5	-0.5	0.3	3.515
-0.5	-0.5	0.5	3.56
-0.5	-0.5	0.7	3.475
-0.5	-0.5	0.9	3.445
-0.5	-0.3	-0.9	3.64
-0.5	-0.3	-0.7	3.54
-0.5	-0.3	-0.5	3.665
-0.5	-0.3	-0.3	3.585
-0.5	-0.3	-0.1	3.6
-0.5	-0.3	0.1	3.485
-0.5	-0.3	0.3	3.59
-0.5	-0.3	0.5	3.57
-0.5	-0.3	0.7	3.4
-0.5	-0.3	0.9	3.58
-0.5	-0.1	-0.9	3.63
-0.5	-0.1	-0.7	3.61
-0.5	-0.1	-0.5	3.725
-0.5	-0.1	-0.3	3.495
-0.5	-0.1	-0.1	3.54
-0.5	-0.1	0.1	3.635
-0.5	-0.1	0.3	3.7
-0.5	-0.1	0.5	3.475
-0.5	-0.1	0.7	3.52
-0.5	-0.1	0.9	3.57
-0.5	0.1	-0.9	3.54
-0.5	0.1	-0.7	3.545
-0.5	0.1	-0.5	3.545
-0.5	0.1	-0.3	3.515
-0.5	0.1	-0.1	3.465
-0.5	0.1	0.1	3.58
-0.5	0.1	0.3	3.655
-0.5	0.1	0.5	3.66
-0.5	0.1	0.7	3.51
-0.5	0.1	0.9	3.535
-0.5	0.3	-0.9	3.595
-0.5	0.3	-0.7	3.47
-0.5	0.3	-0.5	3.55
-0.5	0.3	-0.3	3.575
-0.5	0.3	-0.1	3.605
-0.5	0.3	0.1	3.685
-0.5	0.3	0.3	3.51
-0.5	0.3	0.5	3.445
-0.5	0.3	0.7	3.5
-0.5	0.3	0.9	3.54
-0.5	0.5	-0.9	3.56
-0.5	0.5	-0.7	3.67
-0.5	0.5	-0.5	3.515
-0.5	0.5	-0.3	3.525
-0.5	0.5	-0.1	3.525
-0.5	0.5	0.1	3.605
-0.5	0.5	0.3	3.58
-0.5	0.5	0.5	3.515
-0.5	0.5	0.7	3.595
-0.5	0.5	0.9	3.505
-0.5	0.7	-0.9	3.59
-0.5	0.7	-0.7	3.695
-0.5	0.7	-0.5	3.555
-0.5	0.7	-0.3	3.52
-0.5	0.7	-0.1	3.57
-0.5	0.7	0.1	3.69
-0.5	0.7	0.3	3.53
-0.5	0.7	0.5	3.5
-0.5	0.7	0.7	3.625
-0.5	0.7	0.9	3.6
-0.5	0.9	-0.9	3.49
-0.5	0.9	-0.7	3.48
-0.5	0.9	-0.5	3.565
-0.5	0.9	-0.3	3.625
-0.5	0.9	-0.1	3.675
-0.5	0.9	0.1	3.51
-0.5	0.9	0.3	3.665
-0.5	0.9	0.5	3.53
-0.5	0.9	0.7	3.54
-0.5	0.9	0.9	3.5
-0.3	-0.9	-0.9	3.56
-0.3	-0.9	-0.7	3.595
-0.3	-0.9	-0.5	3.585
-0.3	-0.9	-0.3	3.505
-0.3	-0.9	-0.1	3.59
-0.3	-0.9	0.1	3.75
-0.3	-0.9	0.3	3.655
-0.3	-0.9	0.5	3.615
-0.3	-0.9	0.7	3.675
-0.3	-0.9	0.9	3.54
-0.3	-0.7	-0.9	3.48
-0.3	-0.7	-0.7	3.54
-0.3	-0.7	-0.5	3.515
-0.3	-0.7	-0.3	3.565
-0.3	-0.7	-0.1	3.58
-0.3	-0.7	0.1	3.655
-0.3	-0.7	0.3	3.505
-0.3	-0.7	0.5	3.53
-0.3	-0.7	0.7	3.585
-0.3	-0.7	0.9	3.66
-0.3	-0.5	-0.9	3.555
-0.3	-0.5	-0.7	3.715
-0.3	-0.5	-0.5	3.595
-0.3	-0.5	-0.3	3.525
-0.3	-0.5	-0.1	3.525
-0.3	-0.5	0.1	3.575
-0.3	-0.5	0.3	3.635
-0.3	-0.5	0.5	3.515
-0.3	-0.5	0.7	3.565
-0.3	-0.5	0.9	3.485
-0.3	-0.3	-0.9	3.49
-0.3	-0.3	-0.7	3.66
-0.3	-0.3	-0.5	3.505
-0.3	-0.3	-0.3	3.67
-0.3	-0.3	-0.1	3.615
-0.3	-0.3	0.1	3.52
-0.3	-0.3	0.3	3.535
-0.3	-0.3	0.5	3.54
-0.3	-0.3	0.7	3.565
-0.3	-0.3	0.9	3.575
-0.3	-0.1	-0.9	3.52
-0.3	-0.1	-0.7	3.61
-0.3	-0.1	-0.5	3.535
-0.3	-0.1	-0.3	3.715
-0.3	-0.1	-0.1	3.63
-0.3	-0.1	0.1	3.67
-0.3	-0.1	0.3	3.71
-0.3	-0.1	0.5	3.56
-0.3	-0.1	0.7	3.565
-0.3	-0.1	0.9	3.565
-0.3	0.1	-0.9	3.655
-0.3	0.1	-0.7	3.59
-0.3	0.1	-0.5	3.53
-0.3	0.1	-0.3	3.525
-0.3	0.1	-0.1	3.685
-0.3	0.1	0.1	3.595
-0.3	0.1	0.3	3.63
-0.3	0.1	0.5	3.54
-0.3	0.1	0.7	3.62
-0.3	0.1	0.9	3.6
-0.3	0.3	-0.9	3.49
-0.3	0.3	-0.7	3.625
-0.3	0.3	-0.5	3.47
-0.3	0.3	-0.3	3.6
-0.3	0.3	-0.1	3.705
-0.3	0.3	0.1	3.575
-0.3	0.3	0.3	3.63
-0.3	0.3	0.5	3.635
-0.3	0.3	0.7	3.655
-0.3	0.3	0.9	3.625
-0.3	0.5	-0.9	3.67
-0.3	0.5	-0.7	3.525
-0.3	0.5	-0.5	3.54
-0.3	0.5	-0.3	3.66
-0.3	0.5	-0.1	3.495
-0.3	0.5	0.1	3.51
-0.3	0.5	0.3	3.59
-0.3	0.5	0.5	3.515
-0.3	0.5	0.7	3.65
-0.3	0.5	0.9	3.575
-0.3	0.7	-0.9	3.605
-0.3	0.7	-0.7	3.645
-0.3	0.7	-0.5	3.56
-0.3	0.7	-0.3	3.695
-0.3	0.7	-0.1	3.61
-0.3	0.7	0.1	3.59
-0.3	0.7	0.3	3.635
-0.3	0.7	0.5	3.52
-0.3	0.7	0.7	3.67
-0.3	0.7	0.9	3.64
-0.3	0.9	-0.9	3.565
-0.3	0.9	-0.7	3.68
-0.3	0.9	-0.5	3.675
-0.3	0.9	-0.3	3.655
-0.3	0.9	-0.1	3.605
-0.3	0.9	0.1	3.68
-0.3	0.9	0.3	3.645
-0.3	0.9	0.5	3.61
-0.3	0.9	0.7	3.545
-0.3	0.9	0.9	3.655
-0.1	-0.9	-0.9	3.555
-0.1	-0.9	-0.7	3.49
-0.1	-0.9	-0.5	3.6
-0.1	-0.9	-0.3	3.62
-0.1	-0.9	-0.1	3.69
-0.1	-0.9	0.1	3.695
-0.1	-0.9	0.3	3.575
-0.1	-0.9	0.5	3.655
-0.1	-0.9	0.7	3.5
-0.1	-0.9	0.9	3.72
-0.1	-0.7	-0.9	3.57
-0.1	-0.7	-0.7	3.65
-0.1	-0.7	-0.5	3.56
-0.1	-0.7	-0.3	3.575
-0.1	-0.7	-0.1	3.575
-0.1	-0.7	0.1	3.54
-0.1	-0.7	0.3	3.535
-0.1	-0.7	0.5	3.565
-0.1	-0.7	0.7	3.6
-0.1	-0.7	0.9	3.49
-0.1	-0.5	-0.9	3.715
-0.1	-0.5	-0.7	3.55
-0.1	-0.5	-0.5	3.565
-0.1	-0.5	-0.3	3.615
-0.1	-0.5	-0.1	3.495
-0.1	-0.5	0.1	3.635
-0.1	-0.5	0.3	3.48
-0.1	-0.5	0.5	3.54
-0.1	-0.5	0.7	3.625
-0.1	-0.5	0.9	3.665
-0.1	-0.3	-0.9	3.575
-0.1	-0.3	-0.7	3.515
-0.1	-0.3	-0.5	3.69
-0.1	-0.3	-0.3	3.575
-0.1	-0.3	-0.1	3.63
-0.1	-0.3	0.1	3.605
-0.1	-0.3	0.3	3.62
-0.1	-0.3	0.5	3.52
-0.1	-0.3	0.7	3.585
-0.1	-0.3	0.9	3.63
-0.1	-0.1	-0.9	3.585
-0.1	-0.1	-0.7	3.56
-0.1	-0.1	-0.5	3.565
-0.1	-0.1	-0.3	3.58
-0.1	-0.1	-0.1	3.585
-0.1	-0.1	0.1	3.56
-0.1	-0.1	0.3	3.63
-0.1	-0.1	0.5	3.61
-0.1	-0.1	0.7	3.625
-0.1	-0.1	0.9	3.585
-0.1	0.1	-0.9	3.58
-0.1	0.1	-0.7	3.575
-0.1	0.1	-0.5	3.555
-0.1	0.1	-0.3	3.63
-0.1	0.1	-0.1	3.535
-0.1	0.1	0.1	3.565
-0.1	0.1	0.3	3.6
-0.1	0.1	0.5	3.595
-0.1	0.1	0.7	3.62
-0.1	0.1	0.9	3.6
-0.1	0.3	-0.9	3.575
-0.1	0.3	-0.7	3.625
-0.1	0.3	-0.5	3.705
-0.1	0.3	-0.3	3.61
-0.1	0.3	-0.1	3.525
-0.1	0.3	0.1	3.69
-0.1	0.3	0.3	3.535
-0.1	0.3	0.5	3.715
-0.1	0.3	0.7	3.465
-0.1	0.3	0.9	3.58
-0.1	0.5	-0.9	3.53
-0.1	0.5	-0.7	3.645
-0.1	0.5	-0.5	3.64
-0.1	0.5	-0.3	3.68
-0.1	0.5	-0.1	3.625
-0.1	0.5	0.1	3.55
-0.1	0.5	0.3	3.615
-0.1	0.5	0.5	3.495
-0.1	0.5	0.7	3.535
-0.1	0.5	0.9	3.595
-0.1	0.7	-0.9	3.505
-0.1	0.7	-0.7	3.555
-0.1	0.7	-0.5	3.625
-0.1	0.7	-0.3	3.535
-0.1	0.7	-0.1	3.62
-0.1	0.7	0.1	3.525
-0.1	0.7	0.3	3.565
-0.1	0.7	0.5	3.695
-0.1	0.7	0.7	3.52
-0.1	0.7	0.9	3.57
-0.1	0.9	-0.9	3.5
-0.1	0.9	-0.7	3.685
-0.1	0.9	-0.5	3.55
-0.1	0.9	-0.3	3.695
-0.1	0.9	-0.1	3.61
-0.1	0.9	0.1	3.615
-0.1	0.9	0.3	3.675
-0.1	0.9	0.5	3.51
-0.1	0.9	0.7	3.63
-0.1	0.9	0.9	3.65
0.1	-0.9	-0.9	3.64
0.1	-0.9	-0.7	3.56
0.1	-0.9	-0.5	3.68
0.1	-0.9	-0.3	3.565
0.1	-0.9	-0.1	3.61
0.1	-0.9	0.1	3.645
0.1	-0.9	0.3	3.435
0.1	-0.9	0.5	3.585
0.1	-0.9	0.7	3.65
0.1	-0.9	0.9	3.6
0.1	-0.7	-0.9	3.71
0.1	-0.7	-0.7	3.53
0.1	-0.7	-0.5	3.76
0.1	-0.7	-0.3	3.635
0.1	-0.7	-0.1	3.645
0.1	-0.7	0.1	3.465
0.1	-0.7	0.3	3.625
0.1	-0.7	0.5	3.49
0.1	-0.7	0.7	3.595
0.1	-0.7	0.9	3.575
0.1	-0.5	-0.9	3.73
0.1	-0.5	-0.7	3.47
0.1	-0.5	-0.5	3.715
0.1	-0.5	-0.3	3.48
0.1	-0.5	-0.1	3.62
0.1	-0.5	0.1	3.61
0.1	-0.5	0.3	3.61
0.1	-0.5	0.5	3.55
0.1	-0.5	0.7	3.55
0.1	-0.5	0.9	3.645
0.1	-0.3	-0.9	3.51
0.1	-0.3	-0.7	3.59
0.1	-0.3	-0.5	3.625
0.1	-0.3	-0.3	3.62
0.1	-0.3	-0.1	3.58
0.1	-0.3	0.1	3.615
0.1	-0.3	0.3	3.525
0.1	-0.3	0.5	3.62
0.1	-0.3	0.7	3.675
0.1	-0.3	0.9	3.54
0.1	-0.1	-0.9	3.62
0.1	-0.1	-0.7	3.49
0.1	-0.1	-0.5	3.51
0.1	-0.1	-0.3	3.47
0.1	-0.1	-0.1	3.55
0.1	-0.1	0.1	3.47
0.1	-0.1	0.3	3.585
0.1	-0.1	0.5	3.515
0.1	-0.1	0.7	3.535
0.1	-0.1	0.9	3.65
0.1	0.1	-0.9	3.6
0.1	0.1	-0.7	3.54
0.1	0.1	-0.5	3.57
0.1	0.1	-0.3	3.59
0.1	0.1	-0.1	3.56
0.1	0.1	0.1	3.63
0.1	0.1	0.3	3.66
0.1	0.1	0.5	3.585
0.1	0.1	0.7	3.535
0.1	0.1	0.9	3.57
0.1	0.3	-0.9	3.58
0.1	0.3	-0.7	3.6
0.1	0.3	-0.5	3.54
0.1	0.3	-0.3	3.61
0.1	0.3	-0.1	3.385
0.1	0.3	0.1	3.53
0.1	0.3	0.3	3.55
0.1	0.3	0.5	3.59
0.1	0.3	0.7	3.44
0.1	0.3	0.9	3.745
0.1	0.5	-0.9	3.44
0.1	0.5	-0.7	3.56
0.1	0.5	-0.5	3.575
0.1	0.5	-0.3	3.56
0.1	0.5	-0.1	3.58
0.1	0.5	0.1	3.675
0.1	0.5	0.3	3.555
0.1	0.5	0.5	3.495
0.1	0.5	0.7	3.41
0.1	0.5	0.9	3.495
0.1	0.7	-0.9	3.59
0.1	0.7	-0.7	3.54
0.1	0.7	-0.5	3.58
0.1	0.7	-0.3	3.575
0.1	0.7	-0.1	3.615
0.1	0.7	0.1	3.59
0.1	0.7	0.3	3.555
0.1	0.7	0.5	3.665
0.1	0.7	0.7	3.45
0.1	0.7	0.9	3.595
0.1	0.9	-0.9	3.47
0.1	0.9	-0.7	3.505
0.1	0.9	-0.5	3.68
0.1	0.9	-0.3	3.605
0.1	0.9	-0.1	3.545
0.1	0.9	0.1	3.65
0.1	0.9	0.3	3.63
0.1	0.9	0.5	3.47
0.1	0.9	0.7	3.555
0.1	0.9	0.9	3.53
0.3	-0.9	-0.9	3.575
0.3	-0.9	-0.7	3.605
0.3	-0.9	-0.5	3.595
0.3	-0.9	-0.3	3.595
0.3	-0.9	-0.1	3.535
0.3	-0.9	0.1	3.565
0.3	-0.9	0.3	3.65
0.3	-0.9	0.5	3.575
0.3	-0.9	0.7	3.475
0.3	-0.9	0.9	3.655
0.3	-0.7	-0.9	3.58
0.3	-0.7	-0.7	3.515
0.3	-0.7	-0.5	3.525
0.3	-0.7	-0.3	3.68
0.3	-0.7	-0.1	3.715
0.3	-0.7	0.1	3.5
0.3	-0.7	0.3	3.6
0.3	-0.7	0.5	3.495
0.3	-0.7	0.7	3.625
0.3	-0.7	0.9	3.57
0.3	-0.5	-0.9	3.575
0.3	-0.5	-0.7	3.615
0.3	-0.5	-0.5	3.5
0.3	-0.5	-0.3	3.62
0.3	-0.5	-0.1	3.475
0.3	-0.5	0.1	3.555
0.3	-0.5	0.3	3.575
0.3	-0.5	0.5	3.57
0.3	-0.5	0.7	3.585
0.3	-0.5	0.9	3.625
0.3	-0.3	-0.9	3.625
0.3	-0.3	-0.7	3.455
0.3	-0.3	-0.5	3.535
0.3	-0.3	-0.3	3.62
0.3	-0.3	-0.1	3.47
0.3	-0.3	0.1	3.555
0.3	-0.3	0.3	3.5
0.3	-0.3	0.5	3.52
0.3	-0.3	0.7	3.665
0.3	-0.3	0.9	3.55
0.3	-0.1	-0.9	3.54
0.3	-0.1	-0.7	3.53
0.3	-0.1	-0.5	3.64
0.3	-0.1	-0.3	3.525
0.3	-0.1	-0.1	3.555
0.3	-0.1	0.1	3.71
0.3	-0.1	0.3	3.67
0.3	-0.1	0.5	3.5
0.3	-0.1	0.7	3.55
0.3	-0.1	0.9	3.55
0.3	0.1	-0.9	3.51
0.3	0.1	-0.7	3.515
0.3	0.1	-0.5	3.59
0.3	0.1	-0.3	3.445
0.3	0.1	-0.1	3.605
0.3	0.1	0.1	3.695
0.3	0.1	0.3	3.605
0.3	0.1	0.5	3.74
0.3	0.1	0.7	3.585
0.3	0.1	0.9	3.595
0.3	0.3	-0.9	3.565
0.3	0.3	-0.7	3.51
0.3	0.3	-0.5	3.71
0.3	0.3	-0.3	3.565
0.3	0.3	-0.1	3.555
0.3	0.3	0.1	3.48
0.3	0.3	0.3	3.58
0.3	0.3	0.5	3.655
0.3	0.3	0.7	3.545
0.3	0.3	0.9	3.45
0.3	0.5	-0.9	3.635
0.3	0.5	-0.7	3.61
0.3	0.5	-0.5	3.58
0.3	0.5	-0.3	3.605
0.3	0.5	-0.1	3.54
0.3	0.5	0.1	3.565
0.3	0.5	0.3	3.545
0.3	0.5	0.5	3.655
0.3	0.5	0.7	3.6
0.3	0.5	0.9	3.6
0.3	0.7	-0.9	3.62
0.3	0.7	-0.7	3.53
0.3	0.7	-0.5	3.48
0.3	0.7	-0.3	3.555
0.3	0.7	-0.1	3.705
0.3	0.7	0.1	3.465
0.3	0.7	0.3	3.535
0.3	0.7	0.5	3.595
0.3	0.7	0.7	3.605
0.3	0.7	0.9	3.525
0.3	0.9	-0.9	3.485
0.3	0.9	-0.7	3.6
0.3	0.9	-0.5	3.715
0.3	0.9	-0.3	3.62
0.3	0.9	-0.1	3.5
0.3	0.9	0.1	3.425
0.3	0.9	0.3	3.66
0.3	0.9	0.5	3.655
0.3	0.9	0.7	3.585
0.3	0.9	0.9	3.545
0.5	-0.9	-0.9	3.63
0.5	-0.9	-0.7	3.68
0.5	-0.9	-0.5	3.635
0.5	-0.9	-0.3	3.45
0.5	-0.9	-0.1	3.61
0.5	-0.9	0.1	3.535
0.5	-0.9	0.3	3.57
0.5	-0.9	0.5	3.6
0.5	-0.9	0.7	3.56
0.5	-0.9	0.9	3.64
0.5	-0.7	-0.9	3.56
0.5	-0.7	-0.7	3.705
0.5	-0.7	-0.5	3.695
0.5	-0.7	-0.3	3.68
0.5	-0.7	-0.1	3.51
0.5	-0.7	0.1	3.675
0.5	-0.7	0.3	3.625
0.5	-0.7	0.5	3.575
0.5	-0.7	0.7	3.645
0.5	-0.7	0.9	3.67
0.5	-0.5	-0.9	3.445
0.5	-0.5	-0.7	3.52
0.5	-0.5	-0.5	3.575
0.5	-0.5	-0.3	3.655
0.5	-0.5	-0.1	3.655
0.5	-0.5	0.1	3.675
0.5	-0.5	0.3	3.655
0.5	-0.5	0.5	3.625
0.5	-0.5	0.7	3.665
0.5	-0.5	0.9	3.6
0.5	-0.3	-0.9	3.555
0.5	-0.3	-0.7	3.62
0.5	-0.3	-0.5	3.59
0.5	-0.3	-0.3	3.64
0.5	-0.3	-0.1	3.505
0.5	-0.3	0.1	3.555
0.5	-0.3	0.3	3.525
0.5	-0.3	0.5	3.565
0.5	-0.3	0.7	3.735
0.5	-0.3	0.9	3.595
0.5	-0.1	-0.9	3.515
0.5	-0.1	-0.7	3.6
0.5	-0.1	-0.5	3.575
0.5	-0.1	-0.3	3.555
0.5	-0.1	-0.1	3.595
0.5	-0.1	0.1	3.575
0.5	-0.1	0.3	3.62
0.5	-0.1	0.5	3.55
0.5	-0.1	0.7	3.595
0.5	-0.1	0.9	3.505
0.5	0.1	-0.9	3.48
0.5	0.1	-0.7	3.53
0.5	0.1	-0.5	3.555
0.5	0.1	-0.3	3.7
0.5	0.1	-0.1	3.65
0.5	0.1	0.1	3.605
0.5	0.1	0.3	3.62
0.5	0.1	0.5	3.56
0.5	0.1	0.7	3.675
0.5	0.1	0.9	3.615
0.5	0.3	-0.9	3.66
0.5	0.3	-0.7	3.58
0.5	0.3	-0.5	3.645
0.5	0.3	-0.3	3.77
0.5	0.3	-0.1	3.57
0.5	0.3	0.1	3.625
0.5	0.3	0.3	3.555
0.5	0.3	0.5	3.64
0.5	0.3	0.7	3.66
0.5	0.3	0.9	3.46
0.5	0.5	-0.9	3.505
0.5	0.5	-0.7	3.65
0.5	0.5	-0.5	3.515
0.5	0.5	-0.3	3.615
0.5	0.5	-0.1	3.61
0.5	0.5	0.1	3.5
0.5	0.5	0.3	3.485
0.5	0.5	0.5	3.58
0.5	0.5	0.7	3.64
0.5	0.5	0.9	3.57
0.5	0.7	-0.9	3.585
0.5	0.7	-0.7	3.455
0.5	0.7	-0.5	3.635
0.5	0.7	-0.3	3.465
0.5	0.7	-0.1	3.575
0.5	0.7	0.1	3.67
0.5	0.7	0.3	3.595
0.5	0.7	0.5	3.485
0.5	0.7	0.7	3.475
0.5	0.7	0.9	3.515
0.5	0.9	-0.9	3.57
0.5	0.9	-0.7	3.515
0.5	0.9	-0.5	3.505
